,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
149,2020,03/12/2020,2020-02-28,,Abbott Laboratories,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,ABT,,Purchase,1,194055915400.0,0.059457354277554275,0.04603922524388837,0.013418129033665904,0.061145008438270754,0.006143753681174813,0.05500125475709594,0.024406075554978424,-0.12511932083595656,0.14952539639093498,-0.02727617123374171,-0.008238327357692699,-0.01903784387604901,-0.11915380217267013,-0.11490674855816052,-0.0042470536145096105,-0.13971409425954884,-0.09828950260054214,-0.04142459165900669,0.213,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
150,2020,04/11/2020,2020-03-13,joint,Abbott Laboratories,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,ABT,,Sale,1,194055915400.0,0.09785670545009195,0.11984050283657066,-0.02198379738647871,0.16717697489283534,0.14979601773502216,0.01738095715781318,-0.11377832210655225,-0.02668368363199103,-0.08709463847456123,-0.09245383997859258,-0.09287119453044368,0.00041735455185110126,0.0011010521164667164,0.08792646945030402,-0.08682541733383731,0.08433329595155326,0.19260814533541804,-0.10827484938386478,0.213,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
151,2020,04/16/2020,2020-03-18,--,Abbott Laboratories,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,ABT,,Purchase,1,194055915400.0,-0.060055513499873925,0.004707893749218206,-0.06476340724909213,-0.10736815543779965,0.03230057128560104,-0.1396687267234007,0.23643704264446108,0.17724865518535515,0.05918838745910593,-0.0028934457164422334,-0.051830823307066676,0.04893737759062444,0.014982712255090291,-0.12522160371783553,0.14020431597292582,-0.11599375418246705,-0.29053654264886875,0.1745427884664017,0.213,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,2020,04/09/2020,2020-03-27,,Abbott Laboratories,purchase,"$1,001 - $15,000",John Curtis,UT03,False,ABT,,Purchase,1,194055915400.0,0.06410944206008584,0.03351603599491648,0.03059340606516936,0.06558476394849788,-0.020783247490625434,0.08636801143912332,0.23766094420600847,0.15661802027960214,0.08104292392640633,-0.01648858989579205,-0.0336873163071707,0.01719872641137865,0.09647058823529409,0.10262829078666491,-0.006157702551370825,-0.08357915437561447,-0.18448268669839152,0.10090353232277705,0.213,John Curtis,John Curtis,Republican,Brigham Young University; BS,2017,1960-05-10,60,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2020,05/07/2020,2020-04-02,,Abbott Laboratories,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,ABT,,Purchase,1,194055915400.0,0.00012588116817724426,-0.015137124539950086,0.01526300570812733,0.08308157099697899,0.10404843879852788,-0.020966867801548883,0.17107250755287007,0.13516166053266843,0.03591084702020164,0.037482042575421204,0.022829386763813186,0.014652655811608017,0.04788286505738015,-0.039227092815020015,0.08710995787240017,0.018592127195794506,-0.15864512197964287,0.17723724917543737,0.213,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
154,2020,05/15/2020,2020-04-30,,Abbott Laboratories,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,ABT,,Purchase,1,194055915400.0,-0.024324030839396382,-0.028059043479156554,0.0037350126397601713,0.020631990444130555,-0.010726438060313814,0.03135842850444437,0.005755239439678483,0.05781769862279962,-0.052062459183121135,-0.002058951018638955,-0.009212419757034573,0.007153468738395619,-0.019693421332765526,0.040971477589534455,-0.06066489892229998,0.16070078144693722,0.10880018274227621,0.051900598704661016,0.213,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2020,09/14/2020,2020-07-28,self,Abbott Laboratories,purchase,"$15,001 - $50,000",Carol Devine Miller,WV03,False,ABT,,Purchase,2,194055915400.0,0.026637292209092722,0.012428381451883519,0.014208910757209203,0.0007009813739236037,0.02736418886168468,-0.026663207487761076,0.11446024434207902,0.08268291470401823,0.03177732963806079,-0.0013001300130013327,-0.006473401020556269,0.005173271007554936,0.017007841939097545,-0.011930126178123057,0.028937968117220603,0.11426020977460394,0.043673956468726516,0.07058625330587742,0.216,Carol Miller,Carol Miller,Republican,"Columbia College, South Carolina; BA",2019,1950-11-04,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,2020,08/27/2020,2020-08-07,self,Abbott Laboratories,sale_full,"$1,001 - $15,000",Joe Courtney,CT02,False,ABT,,Sale,1,194055915400.0,0.011755408475748297,-0.0027422358024395965,0.014497644278187893,0.012249333201620138,-0.00643634670931692,0.01868567991093706,-0.045243504889854735,-0.0142273996801221,-0.031016105209732636,0.0051105651105650685,-0.0006329945419150107,0.005743559652480079,-0.005862480127186043,-0.024505368191934274,0.01864288806474823,-0.09343270684813132,-0.05720613008448128,-0.03622657676365004,0.189,Joe Courtney,Joe Courtney,Democratic,Tufts University; BA; University of Connecticut; JD,2007,1953-04-06,67,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2020,09/03/2020,2020-08-28,joint,Abbott Laboratories,sale_partial,"$1,001 - $15,000",David B. McKinley,WV01,False,ABT,,Sale,1,194055915400.0,0.011914432710533496,0.0021949766391772263,0.00971945607135627,0.05984294611427032,0.023104267091598962,0.03673867902267136,0.017691127358064884,0.04133682629182933,-0.023645698933764447,0.004492766645700419,-0.006732576659826961,0.01122534330552738,-0.08193359375000009,-0.03263019698807246,-0.04930339676192763,-0.08066718689036301,-0.07659186604632895,-0.004075320844034058,0.189,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2020,10/09/2020,2020-09-23,,Abbott Laboratories,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,ABT,,Purchase,1,194055915400.0,-0.017619001265453127,0.002987407782707008,-0.020606409048160135,0.05937895454102993,0.03895060736749745,0.02042834717353248,0.04925532950452638,0.07058252907084506,-0.021327199566318678,-0.019751908396946627,-0.023721411401357972,0.0039695030044113455,-0.028098391674550638,-0.043884341705336394,0.015785950030785756,0.0032226562499999556,-0.04716881159556807,0.05039146784556803,0.189,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
159,2020,10/05/2020,2020-09-28,,Abbott Laboratories,purchase,"$50,001 - $100,000",K. Michael Conaway,TX11,False,ABT,,Purchase,3,194055915400.0,0.007181156644963549,-0.004812626805108078,0.011993783450071627,0.03944848716966676,0.017015753669889166,0.02243273349977759,0.018958253542703973,-0.024039264828738416,0.04299751837144239,0.0095698405026583,0.016110548559024496,-0.006540708056366196,-0.014252005663048739,0.02149914966504718,-0.03575115532809592,0.012113576896986222,-0.03654494600040814,0.04865852289739436,0.189,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2020,10/05/2020,2020-09-28,,Abbott Laboratories,purchase,"$15,001 - $50,000",K. Michael Conaway,TX11,False,ABT,,Purchase,2,194055915400.0,0.007181156644963549,-0.004812626805108078,0.011993783450071627,0.03944848716966676,0.017015753669889166,0.02243273349977759,0.018958253542703973,-0.024039264828738416,0.04299751837144239,0.0095698405026583,0.016110548559024496,-0.006540708056366196,-0.014252005663048739,0.02149914966504718,-0.03575115532809592,0.012113576896986222,-0.03654494600040814,0.04865852289739436,0.189,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2020,12/03/2020,2020-10-22,self,Abbott Laboratories,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,ABT,,Purchase,1,194055915400.0,-0.015436609426379255,0.0034457896215134287,-0.018882399047892684,-0.04092071611253201,-0.04151742150693927,0.0005967053944072598,-0.0019181585677749968,0.03593466319578176,-0.037852821763556754,0.03351269706409887,0.005218945382994278,0.028293751681104595,0.02012672381662317,-0.008569361589738755,0.028696085406361926,0.044656488549618345,0.04159767400477121,0.0030588145448471327,0.189,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2020,12/03/2020,2020-10-22,self,Abbott Laboratories,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,ABT,,Purchase,1,194055915400.0,-0.015436609426379255,0.0034457896215134287,-0.018882399047892684,-0.04092071611253201,-0.04151742150693927,0.0005967053944072598,-0.0019181585677749968,0.03593466319578176,-0.037852821763556754,0.03351269706409887,0.005218945382994278,0.028293751681104595,0.02012672381662317,-0.008569361589738755,0.028696085406361926,0.044656488549618345,0.04159767400477121,0.0030588145448471327,0.189,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2020,12/28/2020,2020-11-05,self,Abbott Laboratories,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,False,ABT,,Sale,1,194055915400.0,-0.007839337620012321,0.00028771240154390476,-0.008127050021556226,0.01391702633665104,-0.007565981569314539,0.02148300790596558,0.059279485598520254,-0.05463686991696237,0.11391635551548263,-0.017932394871335022,-0.019460190971818836,0.0015277961004838136,-0.08123809523809533,-0.060523668397726826,-0.020714426840368505,-0.06851764705882357,-0.0444814710126602,-0.02403617604616337,0.163,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2020,12/28/2020,2020-11-10,self,Abbott Laboratories,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,False,ABT,,Sale,1,194055915400.0,-0.016604999548777144,-0.007651888434169196,-0.008953111114607948,-0.02030502662214606,-0.018050897891147333,-0.002254128730998728,0.034202689287970434,-0.03326159981723453,0.06746428910520497,-0.0129810768808849,0.001399802844669784,-0.014380879725554685,-0.011409273457466229,-0.052348359828562785,0.040939086371096556,-0.010579115367077119,-0.019671395662514746,0.009092280295437627,0.163,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2020,11/06/2020,2020-09-08,,ACADIA Pharmaceuticals Inc.,sale_partial,"$1,001 - $15,000",Christopher L. Jacobs,NY27,True,ACAD,,Sale,1,8498963880.000001,0.007853403141361404,-0.020145024971186976,0.02799842811254838,-0.015445026178010357,-0.02081732616212051,0.0053722999841101515,-0.1303664921465968,-0.03451246158278898,-0.09585403056380781,0.0018291089626338852,0.027756378831384043,-0.025927269868750158,0.03510987623137152,0.04813002276941192,-0.0130201465380404,0.12445564978225987,0.0051714459745129115,0.11928420380774696,0.087,Chris Jacobs,Chris Jacobs,Republican,Boston College; BA; American University; MA; University at Buffalo; JD,2020,1966-11-28,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2020,11/15/2020,2020-11-05,--,Aurora Cannabis Inc. Common Shares,purchase,"$1,001 - $15,000",John A. Yarmuth,KY03,False,ACB,,Purchase,1,1526181360.0,0.5614035087719298,-0.00028771240154390476,0.5616912211734737,0.11483253588516762,0.007565981569314539,0.10726655431585308,0.6905901116427433,0.05463686991696237,0.6359532417257809,0.4153498871331829,0.019460190971818836,0.39588969616136405,0.5330073349633251,0.060523668397726826,0.47248366656559826,0.3933333333333331,0.0444814710126602,0.3488518623206729,,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2020,02/25/2020,2020-01-07,joint,"ACI Worldwide, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,ACIW,,Purchase,1,4487163660.0,0.00440871369294582,0.0049024150649641385,-0.0004937013720183181,-0.03851141078838172,0.014200631413761489,-0.052712042202143206,-0.10334543568464727,0.027965698540087347,-0.13131113422473462,0.003121748178980255,-0.0028032085956849473,0.005924956774665202,0.0260777009047366,0.004932806422271785,0.021144894482464816,0.06666666666666687,0.03997095824927066,0.026695708417396213,0.299,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2020,07/10/2020,2020-06-29,joint,"ACI Worldwide, Inc.",sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,ACIW,,Sale,1,4487163660.0,-0.02041587901701325,-0.015409859690034278,-0.005006019326978972,0.04385633270321365,-0.030158127104322086,0.07401445980753574,-0.03516068052930055,-0.06320498879878422,0.028044308269483675,-0.007235338918507139,-0.01468569814393228,0.0074503592254251405,0.03537563822027723,0.02072575420320366,0.014649884017073567,0.0022632968691059796,-0.007759767372010007,0.010023064241115986,0.393,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2020,12/08/2020,2020-11-04,joint,AECOM,sale_full,"$1,001 - $15,000",Susie Lee,NV03,False,ACM,,Sale,1,7505031920.0,-0.03482142857142856,-0.019460190971818836,-0.015361237599609723,-0.05736607142857153,-0.03752642706131071,-0.019839644367260822,-0.14084821428571437,-0.07217201403247908,-0.06867620025323529,0.05485232067510559,-0.022047038430944355,0.07689935910604995,-0.04672897196261672,-0.05270816837509895,0.005979196412482235,-0.010374379792512212,-0.010212314038191339,-0.00016206575432087256,0.502,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2020,02/07/2020,2020-01-08,,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,True,ACN,,Sale,1,172695066700.0,-0.008907111045857175,-0.006655292725288531,-0.0022518183205686437,-0.014339499828708302,-0.011140314474108903,-0.0031991853545993987,-0.0402290412567905,-0.030445274434761194,-0.009783766822029305,-0.001961506495439913,-0.0049024150649641385,0.0029409085695242254,0.02963389705875008,-0.006893072261187738,0.03652696931993782,-0.022416761450249734,-0.04350378356530871,0.021087022115058973,,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
174,2020,02/22/2020,2020-01-09,joint,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,ACN,,Purchase,1,172695066700.0,0.007324812385389956,-0.0028552233792408233,0.01018003576463078,0.013727917231526332,0.012859193208538233,0.0008687240229880988,0.02905656216621688,0.02536110178031592,0.0036954603859009616,0.008907111045857175,0.006655292725288531,0.0022518183205686437,-0.019034024222413737,0.005172122718971162,-0.0242061469413849,0.017773339916069997,0.0409388698341655,-0.023165529918095507,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
175,2020,02/07/2020,2020-01-09,,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,True,ACN,,Sale,1,172695066700.0,-0.007324812385389956,0.0028552233792408233,-0.01018003576463078,-0.013727917231526332,-0.012859193208538233,-0.0008687240229880988,-0.02905656216621688,-0.02536110178031592,-0.0036954603859009616,-0.008907111045857175,-0.006655292725288531,-0.0022518183205686437,0.019034024222413737,-0.005172122718971162,0.0242061469413849,-0.017773339916069997,-0.0409388698341655,0.023165529918095507,,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
176,2020,03/12/2020,2020-02-10,,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,False,ACN,,Sale,1,172695066700.0,0.0019289578922607742,-0.0016884988171557147,0.003617456709416489,-0.005692731122088901,-0.0054294484933279374,-0.00026328262876096353,0.28238061632557043,0.2599721367863035,0.022408479539266946,-0.004584554305699928,-0.007326359568592178,0.0027418052628922496,-0.022858517805582235,-0.03175516787116961,0.008896650065587375,-0.0402290412567905,-0.030445274434761194,-0.009783766822029305,,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
177,2020,02/22/2020,2020-02-14,joint,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,ACN,,Purchase,1,172695066700.0,0.006545133493431221,-0.0029199801192842934,0.009465113612715514,-0.03771719169374199,-0.04563985136798254,0.00792265967424055,-0.2882705184348072,-0.29053654264886863,0.002266024214061413,-0.0001411958635214594,0.0018435419717006685,-0.001984737835222128,0.003733812269590686,0.015761589801995823,-0.012027777532405137,0.022336687045684478,0.029547842772946753,-0.007211155727262275,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
178,2020,04/05/2020,2020-02-20,,Accenture plc Class A Ordinary Shares,sale_full,"$1,001 - $15,000",Mikie Sherrill,NJ11,False,ACN,,Sale,1,172695066700.0,0.009396868134496028,0.010518108756295885,-0.0011212406217998572,0.12837770586151032,0.11694132923044076,0.011436376631069556,0.32823746275069954,0.336718812532795,-0.00848134978209547,0.009355363097443448,0.0038155427255142094,0.005539820371929238,-0.009009764186529212,0.001840536181923036,-0.010850300368452248,-0.02246649139579371,-0.013097590716057761,-0.009368900679735948,,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,2020,04/16/2020,2020-03-26,self,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Earl Blumenauer,OR03,False,ACN,,Purchase,1,172695066700.0,-0.049375510680518264,-0.0336873163071707,-0.015688194373347564,-0.08795377611766075,-0.039227092815020126,-0.04872668330264063,0.04097116843702575,0.08871246772899566,-0.04774129929196991,0.12857323616300653,0.06241416083633622,0.06615907532667031,0.08100946372239748,0.09159164767845818,-0.010582183956060698,-0.13069512274504702,-0.15924122741120328,0.028546104666156258,,Earl Blumenauer,Earl Blumenauer,Democratic,Lewis & Clark College; BA; JD,1996,1948-08-16,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2020,04/16/2020,2020-03-26,joint,Accenture plc Class A Ordinary Shares,purchase,"$100,001 - $250,000",Kevin Hern,OK01,False,ACN,,Purchase,4,172695066700.0,-0.049375510680518264,-0.0336873163071707,-0.015688194373347564,-0.08795377611766075,-0.039227092815020126,-0.04872668330264063,0.04097116843702575,0.08871246772899566,-0.04774129929196991,0.12857323616300653,0.06241416083633622,0.06615907532667031,0.08100946372239748,0.09159164767845818,-0.010582183956060698,-0.13069512274504702,-0.15924122741120328,0.028546104666156258,,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
